state/region,ages,year,population,area (sq. mi),population_density
AK,total,1990,553290,656425,0.8428838024
AK,total,1991,570193,656425,0.8686338881
AK,total,1992,588736,656425,0.8968823552
AK,total,1993,599434,656425,0.9131797235
AK,total,1994,603308,656425,0.9190813878
AK,total,1995,604412,656425,0.920763225
AK,total,1996,608569,656425,0.9270960125
AK,total,1997,612968,656425,0.9337974635
AK,total,1998,619933,656425,0.9444079674
AK,total,1999,624779,656425,0.9517903797
AK,total,2000,627963,656425,0.9566408958
AK,total,2001,633714,656425,0.965401988
AK,total,2002,642337,656425,0.9785382946
AK,total,2003,648414,656425,0.9877960163
AK,total,2004,659286,656425,1.004358457
AK,total,2005,666946,656425,1.016027726
AK,total,2006,675302,656425,1.028757284
AK,total,2007,680300,656425,1.036371253
AK,total,2008,687455,656425,1.047271204
AK,total,2009,698895,656425,1.064698937
AK,total,2010,713868,656425,1.087508855
AK,total,2011,723375,656425,1.10199185
AK,total,2012,730307,656425,1.112552081
AK,total,2013,735132,656425,1.119902502
AK,under18,1990,177502,656425,0.2704071295
AK,under18,1991,182180,656425,0.2775336101
AK,under18,1992,184878,656425,0.2816437521
AK,under18,1993,187190,656425,0.2851658605
AK,under18,1994,187439,656425,0.2855451879
AK,under18,1995,184990,656425,0.2818143733
AK,under18,1996,185360,656425,0.2823780325
AK,under18,1997,188280,656425,0.2868263701
AK,under18,1998,192636,656425,0.2934623148
AK,under18,1999,191422,656425,0.2916129032
AK,under18,2000,190615,656425,0.2903835168
AK,under18,2001,188771,656425,0.2875743611
AK,under18,2002,188482,656425,0.2871340976
AK,under18,2003,186843,656425,0.2846372396
AK,under18,2004,186335,656425,0.2838633507
AK,under18,2005,185304,656425,0.2822927219
AK,under18,2006,185580,656425,0.2827131812
AK,under18,2007,184344,656425,0.2808302548
AK,under18,2008,183124,656425,0.2789717028
AK,under18,2009,186351,656425,0.2838877252
AK,under18,2010,187902,656425,0.2862505237
AK,under18,2011,188329,656425,0.2869010169
AK,under18,2012,188162,656425,0.2866466085
AK,under18,2013,188132,656425,0.2866009064
AL,total,1990,4050055,52423,77.25721534
AL,total,1991,4099156,52423,78.19384621
AL,total,1992,4154014,52423,79.24029529
AL,total,1993,4214202,52423,80.3884173
AL,total,1994,4260229,52423,81.26640978
AL,total,1995,4296800,52423,81.96402342
AL,total,1996,4331103,52423,82.61837361
AL,total,1997,4367935,52423,83.32096599
AL,total,1998,4404701,52423,84.02229937
AL,total,1999,4430141,52423,84.50758255
AL,total,2000,4452173,52423,84.92785609
AL,total,2001,4467634,52423,85.22278389
AL,total,2002,4480089,52423,85.46037045
AL,total,2003,4503491,52423,85.90677756
AL,total,2004,4530729,52423,86.42635866
AL,total,2005,4569805,52423,87.17175667
AL,total,2006,4628981,52423,88.30057418
AL,total,2007,4672840,52423,89.13721077
AL,total,2008,4718206,52423,90.00259428
AL,total,2009,4757938,52423,90.76050588
AL,total,2010,4785570,52423,91.28760277
AL,total,2011,4801627,52423,91.59389962
AL,total,2012,4817528,52423,91.89722069
AL,total,2013,4833722,52423,92.2061309
AL,under18,1990,1050041,52423,20.03015852
AL,under18,1991,1060794,52423,20.23527841
AL,under18,1992,1072873,52423,20.46569254
AL,under18,1993,1085606,52423,20.70858211
AL,under18,1994,1097180,52423,20.92936307
AL,under18,1995,1110553,52423,21.18446102
AL,under18,1996,1112092,52423,21.21381836
AL,under18,1997,1122893,52423,21.41985388
AL,under18,1998,1118252,52423,21.33132404
AL,under18,1999,1121287,52423,21.38921847
AL,under18,2000,1122273,52423,21.40802701
AL,under18,2001,1120409,52423,21.3724701
AL,under18,2002,1116590,52423,21.2996204
AL,under18,2003,1113083,52423,21.23272228
AL,under18,2004,1113662,52423,21.24376705
AL,under18,2005,1117229,52423,21.3118097
AL,under18,2006,1126798,52423,21.49434409
AL,under18,2007,1132296,52423,21.59922172
AL,under18,2008,1134927,52423,21.64940961
AL,under18,2009,1134192,52423,21.63538905
AL,under18,2010,1130966,52423,21.57385117
AL,under18,2011,1125763,52423,21.47460084
AL,under18,2012,1117489,52423,21.31676936
AL,under18,2013,1111481,52423,21.20216317
AR,total,1990,2356586,53182,44.31172201
AR,total,1991,2383144,53182,44.8111015
AR,total,1992,2415984,53182,45.42860366
AR,total,1993,2456303,53182,46.18673611
AR,total,1994,2494019,53182,46.89592343
AR,total,1995,2535399,53182,47.67400624
AR,total,1996,2572109,53182,48.36427739
AR,total,1997,2601091,53182,48.90923621
AR,total,1998,2626289,53182,49.38304313
AR,total,1999,2651860,53182,49.86386371
AR,total,2000,2678588,53182,50.36643977
AR,total,2001,2691571,53182,50.61056372
AR,total,2002,2705927,53182,50.88050468
AR,total,2003,2724816,53182,51.23568125
AR,total,2004,2749686,53182,51.70332067
AR,total,2005,2781097,53182,52.29395284
AR,total,2006,2821761,53182,53.05857245
AR,total,2007,2848650,53182,53.56417585
AR,total,2008,2874554,53182,54.05125794
AR,total,2009,2896843,53182,54.47036591
AR,total,2010,2922280,53182,54.94866684
AR,total,2011,2938506,53182,55.25377007
AR,total,2012,2949828,53182,55.46666165
AR,total,2013,2959373,53182,55.64613967
AR,under18,1990,620933,53182,11.67562333
AR,under18,1991,626212,53182,11.77488624
AR,under18,1992,638269,53182,12.00159829
AR,under18,1993,643474,53182,12.09946975
AR,under18,1994,653842,53182,12.29442293
AR,under18,1995,667671,53182,12.55445451
AR,under18,1996,677912,53182,12.74701967
AR,under18,1997,680203,53182,12.79009815
AR,under18,1998,683637,53182,12.85466887
AR,under18,1999,681940,53182,12.82275958
AR,under18,2000,680378,53182,12.79338874
AR,under18,2001,679606,53182,12.77887255
AR,under18,2002,678798,53182,12.76367944
AR,under18,2003,679579,53182,12.77836486
AR,under18,2004,683166,53182,12.84581249
AR,under18,2005,689787,53182,12.9703095
AR,under18,2006,697842,53182,13.12177052
AR,under18,2007,702737,53182,13.21381294
AR,under18,2008,705725,53182,13.26999737
AR,under18,2009,707886,53182,13.31063142
AR,under18,2010,711947,53182,13.38699184
AR,under18,2011,710576,53182,13.36121244
AR,under18,2012,710471,53182,13.35923809
AR,under18,2013,709866,53182,13.34786206
AZ,total,1990,3684097,114006,32.31493956
AZ,total,1991,3788576,114006,33.23137379
AZ,total,1992,3915740,114006,34.34678877
AZ,total,1993,4065440,114006,35.65987755
AZ,total,1994,4245089,114006,37.23566304
AZ,total,1995,4432499,114006,38.87952388
AZ,total,1996,4586940,114006,40.2341982
AZ,total,1997,4736990,114006,41.550357
AZ,total,1998,4883342,114006,42.83407891
AZ,total,1999,5023823,114006,44.06630353
AZ,total,2000,5160586,114006,45.26591583
AZ,total,2001,5273477,114006,46.25613564
AZ,total,2002,5396255,114006,47.33307896
AZ,total,2003,5510364,114006,48.33398242
AZ,total,2004,5652404,114006,49.57988176
AZ,total,2005,5839077,114006,51.21727804
AZ,total,2006,6029141,114006,52.88441836
AZ,total,2007,6167681,114006,54.09961756
AZ,total,2008,6280362,114006,55.08799537
AZ,total,2009,6343154,114006,55.6387734
AZ,total,2010,6408790,114006,56.21449748
AZ,total,2011,6468796,114006,56.7408382
AZ,total,2012,6551149,114006,57.46319492
AZ,total,2013,6626624,114006,58.12522148
AZ,under18,1990,1006040,114006,8.824447836
AZ,under18,1991,1028285,114006,9.019569145
AZ,under18,1992,1055572,114006,9.258916197
AZ,under18,1993,1094233,114006,9.598029928
AZ,under18,1994,1119857,114006,9.822790029
AZ,under18,1995,1173391,114006,10.29236181
AZ,under18,1996,1215285,114006,10.65983369
AZ,under18,1997,1237159,114006,10.85170079
AZ,under18,1998,1285794,114006,11.27830114
AZ,under18,1999,1332396,114006,11.6870691
AZ,under18,2000,1373414,114006,12.04685718
AZ,under18,2001,1399015,114006,12.27141554
AZ,under18,2002,1427938,114006,12.52511271
AZ,under18,2003,1453671,114006,12.7508289
AZ,under18,2004,1484454,114006,13.02084101
AZ,under18,2005,1529168,114006,13.41304844
AZ,under18,2006,1574867,114006,13.81389576
AZ,under18,2007,1607895,114006,14.10359981
AZ,under18,2008,1628651,114006,14.2856604
AZ,under18,2009,1627343,114006,14.27418732
AZ,under18,2010,1628563,114006,14.28488851
AZ,under18,2011,1616353,114006,14.17778889
AZ,under18,2012,1617149,114006,14.18477098
AZ,under18,2013,1616814,114006,14.18183254
CA,total,1990,29959515,163707,183.006927
CA,total,1991,30470736,163707,186.1297073
CA,total,1992,30974659,163707,189.207908
CA,total,1993,31274928,163707,191.0420935
CA,total,1994,31484435,163707,192.3218616
CA,total,1995,31696582,163707,193.6177561
CA,total,1996,32018834,163707,195.5862242
CA,total,1997,32486010,163707,198.4399568
CA,total,1998,32987675,163707,201.5043645
CA,total,1999,33499204,163707,204.6290262
CA,total,2000,33987977,163707,207.6146836
CA,total,2001,34479458,163707,210.6168826
CA,total,2002,34871843,163707,213.0137563
CA,total,2003,35253159,163707,215.3430153
CA,total,2004,35574576,163707,217.3063827
CA,total,2005,35827943,163707,218.8540685
CA,total,2006,36021202,163707,220.0345862
CA,total,2007,36250311,163707,221.4340926
CA,total,2008,36604337,163707,223.5966513
CA,total,2009,36961229,163707,225.7767169
CA,total,2010,37333601,163707,228.0513417
CA,total,2011,37668681,163707,230.0981693
CA,total,2012,37999878,163707,232.1212776
CA,total,2013,38332521,163707,234.1532189
CA,under18,1990,7980501,163707,48.74868515
CA,under18,1991,8245605,163707,50.36806612
CA,under18,1992,8439647,163707,51.55336669
CA,under18,1993,8624810,163707,52.68443011
CA,under18,1994,8790058,163707,53.69384327
CA,under18,1995,8920578,163707,54.49112133
CA,under18,1996,9079519,163707,55.46200834
CA,under18,1997,9135359,163707,55.80310555
CA,under18,1998,9163238,163707,55.9734037
CA,under18,1999,9207878,163707,56.246086
CA,under18,2000,9267089,163707,56.60777487
CA,under18,2001,9325466,163707,56.96436927
CA,under18,2002,9365142,163707,57.2067291
CA,under18,2003,9404594,163707,57.44772062
CA,under18,2004,9418497,163707,57.53264674
CA,under18,2005,9405565,163707,57.45365195
CA,under18,2006,9370884,163707,57.24180395
CA,under18,2007,9335620,163707,57.02639472
CA,under18,2008,9321621,163707,56.94088219
CA,under18,2009,9294501,163707,56.77522036
CA,under18,2010,9284094,163707,56.71164947
CA,under18,2011,9252336,163707,56.51765654
CA,under18,2012,9209007,163707,56.25298246
CA,under18,2013,9174877,163707,56.04450024
CO,total,1990,3307618,104100,31.77346782
CO,total,1991,3387119,104100,32.53716619
CO,total,1992,3495939,104100,33.5825072
CO,total,1993,3613734,104100,34.7140634
CO,total,1994,3724168,104100,35.77490874
CO,total,1995,3826653,104100,36.75939481
CO,total,1996,3919972,104100,37.65583093
CO,total,1997,4018293,104100,38.600317
CO,total,1998,4116639,104100,39.54504323
CO,total,1999,4226018,104100,40.59575408
CO,total,2000,4326921,104100,41.56504323
CO,total,2001,4425687,104100,42.51380403
CO,total,2002,4490406,104100,43.13550432
CO,total,2003,4528732,104100,43.50366955
CO,total,2004,4575013,104100,43.94825168
CO,total,2005,4631888,104100,44.49460134
CO,total,2006,4720423,104100,45.34508165
CO,total,2007,4803868,104100,46.14666667
CO,total,2008,4889730,104100,46.97146974
CO,total,2009,4972195,104100,47.76364073
CO,total,2010,5048196,104100,48.49371758
CO,total,2011,5118400,104100,49.16810759
CO,total,2012,5189458,104100,49.85070125
CO,total,2013,5268367,104100,50.60871278
CO,under18,1990,881640,104100,8.469164265
CO,under18,1991,896537,104100,8.612267051
CO,under18,1992,925577,104100,8.891229587
CO,under18,1993,947806,104100,9.104764649
CO,under18,1994,966412,104100,9.283496638
CO,under18,1995,984310,104100,9.455427474
CO,under18,1996,1003946,104100,9.644053794
CO,under18,1997,1030557,104100,9.899682997
CO,under18,1998,1060066,104100,10.18315082
CO,under18,1999,1083938,104100,10.41246878
CO,under18,2000,1106676,104100,10.63089337
CO,under18,2001,1126647,104100,10.82273775
CO,under18,2002,1138273,104100,10.93441883
CO,under18,2003,1144597,104100,10.99516811
CO,under18,2004,1146369,104100,11.0121902
CO,under18,2005,1156399,104100,11.10853987
CO,under18,2006,1171832,104100,11.25679155
CO,under18,2007,1189434,104100,11.42587896
CO,under18,2008,1203289,104100,11.55897214
CO,under18,2009,1217213,104100,11.69272815
CO,under18,2010,1226619,104100,11.78308357
CO,under18,2011,1230178,104100,11.81727185
CO,under18,2012,1232864,104100,11.84307397
CO,under18,2013,1237932,104100,11.89175793
CT,total,1990,3291967,5544,593.7891414
CT,total,1991,3302895,5544,595.7602814
CT,total,1992,3300712,5544,595.3665224
CT,total,1993,3309175,5544,596.8930375
CT,total,1994,3316121,5544,598.1459235
CT,total,1995,3324144,5544,599.5930736
CT,total,1996,3336685,5544,601.8551587
CT,total,1997,3349348,5544,604.1392496
CT,total,1998,3365352,5544,607.025974
CT,total,1999,3386401,5544,610.8226912
CT,total,2000,3411777,5544,615.3998918
CT,total,2001,3432835,5544,619.1982323
CT,total,2002,3458749,5544,623.8724747
CT,total,2003,3484336,5544,628.4877345
CT,total,2004,3496094,5544,630.6085859
CT,total,2005,3506956,5544,632.5678211
CT,total,2006,3517460,5544,634.462482
CT,total,2007,3527270,5544,636.2319625
CT,total,2008,3545579,5544,639.5344517
CT,total,2009,3561807,5544,642.4615801
CT,total,2010,3579210,5544,645.6006494
CT,total,2011,3588948,5544,647.3571429
CT,total,2012,3591765,5544,647.8652597
CT,total,2013,3596080,5544,648.6435786
CT,under18,1990,752666,5544,135.7622655
CT,under18,1991,766304,5544,138.2222222
CT,under18,1992,777264,5544,140.1991342
CT,under18,1993,790749,5544,142.6314935
CT,under18,1994,801231,5544,144.5221861
CT,under18,1995,808623,5544,145.8555195
CT,under18,1996,811855,5544,146.4384921
CT,under18,1997,814373,5544,146.8926768
CT,under18,1998,824600,5544,148.7373737
CT,under18,1999,834654,5544,150.5508658
CT,under18,2000,842242,5544,151.9195527
CT,under18,2001,845850,5544,152.5703463
CT,under18,2002,848877,5544,153.116342
CT,under18,2003,851115,5544,153.5200216
CT,under18,2004,848979,5544,153.1347403
CT,under18,2005,844034,5544,152.242785
CT,under18,2006,839372,5544,151.4018759
CT,under18,2007,833484,5544,150.3398268
CT,under18,2008,826626,5544,149.1028139
CT,under18,2009,820839,5544,148.0589827
CT,under18,2010,814187,5544,146.859127
CT,under18,2011,805109,5544,145.2216811
CT,under18,2012,794959,5544,143.390873
CT,under18,2013,785566,5544,141.6966089
DC,total,1990,605321,68,8901.779412
DC,total,1991,600870,68,8836.323529
DC,total,1992,597567,68,8787.75
DC,total,1993,595302,68,8754.441176
DC,total,1994,589240,68,8665.294118
DC,total,1995,580519,68,8537.044118
DC,total,1996,572379,68,8417.338235
DC,total,1997,567739,68,8349.102941
DC,total,1998,565232,68,8312.235294
DC,total,1999,570220,68,8385.588235
DC,total,2000,572046,68,8412.441176
DC,total,2001,574504,68,8448.588235
DC,total,2002,573158,68,8428.794118
DC,total,2003,568502,68,8360.323529
DC,total,2004,567754,68,8349.323529
DC,total,2005,567136,68,8340.235294
DC,total,2006,570681,68,8392.367647
DC,total,2007,574404,68,8447.117647
DC,total,2008,580236,68,8532.882353
DC,total,2009,592228,68,8709.235294
DC,total,2010,605125,68,8898.897059
DC,total,2011,619624,68,9112.117647
DC,total,2012,633427,68,9315.102941
DC,total,2013,646449,68,9506.602941
DC,under18,1990,112632,68,1656.352941
DC,under18,1991,116825,68,1718.014706
DC,under18,1992,118636,68,1744.647059
DC,under18,1993,120471,68,1771.632353
DC,under18,1994,122170,68,1796.617647
DC,under18,1995,123620,68,1817.941176
DC,under18,1996,121210,68,1782.5
DC,under18,1997,119531,68,1757.808824
DC,under18,1998,113839,68,1674.102941
DC,under18,1999,115003,68,1691.220588
DC,under18,2000,114503,68,1683.867647
DC,under18,2001,114625,68,1685.661765
DC,under18,2002,113822,68,1673.852941
DC,under18,2003,111403,68,1638.279412
DC,under18,2004,109756,68,1614.058824
DC,under18,2005,107187,68,1576.279412
DC,under18,2006,105651,68,1553.691176
DC,under18,2007,104126,68,1531.264706
DC,under18,2008,102257,68,1503.779412
DC,under18,2009,102098,68,1501.441176
DC,under18,2010,101309,68,1489.838235
DC,under18,2011,103906,68,1528.029412
DC,under18,2012,107642,68,1582.970588
DC,under18,2013,111474,68,1639.323529
DE,total,1990,669567,1954,342.6647902
DE,total,1991,683080,1954,349.580348
DE,total,1992,694927,1954,355.6432958
DE,total,1993,706378,1954,361.5035824
DE,total,1994,717545,1954,367.2185261
DE,total,1995,729735,1954,373.4570113
DE,total,1996,740978,1954,379.2108495
DE,total,1997,751487,1954,384.5890481
DE,total,1998,763335,1954,390.6525077
DE,total,1999,774990,1954,396.6171955
DE,total,2000,786373,1954,402.4426817
DE,total,2001,795699,1954,407.2154555
DE,total,2002,806169,1954,412.573695
DE,total,2003,818003,1954,418.6299898
DE,total,2004,830803,1954,425.1806551
DE,total,2005,845150,1954,432.5230297
DE,total,2006,859268,1954,439.7482088
DE,total,2007,871749,1954,446.1356192
DE,total,2008,883874,1954,452.3408393
DE,total,2009,891730,1954,456.3613101
DE,total,2010,899711,1954,460.4457523
DE,total,2011,907985,1954,464.6801433
DE,total,2012,917053,1954,469.3208802
DE,total,2013,925749,1954,473.7712385
DE,under18,1990,165628,1954,84.76356192
DE,under18,1991,169910,1954,86.95496418
DE,under18,1992,174166,1954,89.13306039
DE,under18,1993,176916,1954,90.54042989
DE,under18,1994,180833,1954,92.54503582
DE,under18,1995,181736,1954,93.00716479
DE,under18,1996,184021,1954,94.1765609
DE,under18,1997,186607,1954,95.5
DE,under18,1998,189302,1954,96.87922211
DE,under18,1999,192510,1954,98.5209826
DE,under18,2000,194914,1954,99.75127943
DE,under18,2001,196038,1954,100.3265097
DE,under18,2002,196946,1954,100.7911975
DE,under18,2003,198045,1954,101.3536336
DE,under18,2004,199631,1954,102.1653019
DE,under18,2005,201988,1954,103.3715455
DE,under18,2006,203729,1954,104.2625384
DE,under18,2007,205155,1954,104.9923234
DE,under18,2008,206116,1954,105.4841351
DE,under18,2009,206213,1954,105.5337769
DE,under18,2010,205478,1954,105.1576254
DE,under18,2011,204801,1954,104.8111566
DE,under18,2012,204586,1954,104.7011259
DE,under18,2013,203558,1954,104.1750256
FL,total,1990,13033307,65758,198.2010858
FL,total,1991,13369798,65758,203.318197
FL,total,1992,13650553,65758,207.5877156
FL,total,1993,13927185,65758,211.7945345
FL,total,1994,14239444,65758,216.543143
FL,total,1995,14537875,65758,221.0814654
FL,total,1996,14853360,65758,225.8791326
FL,total,1997,15186304,65758,230.9423036
FL,total,1998,15486559,65758,235.508364
FL,total,1999,15759421,65758,239.6578515
FL,total,2000,16047515,65758,244.0389762
FL,total,2001,16356966,65758,248.7448828
FL,total,2002,16689370,65758,253.7998418
FL,total,2003,17004085,65758,258.5857994
FL,total,2004,17415318,65758,264.8395328
FL,total,2005,17842038,65758,271.3287813
FL,total,2006,18166990,65758,276.2704158
FL,total,2007,18367842,65758,279.3248274
FL,total,2008,18527305,65758,281.7498251
FL,total,2009,18652644,65758,283.6558898
FL,total,2010,18846054,65758,286.5971289
FL,total,2011,19083482,65758,290.2077618
FL,total,2012,19320749,65758,293.8159463
FL,total,2013,19552860,65758,297.3457222
FL,under18,1990,2988807,65758,45.45161045
FL,under18,1991,3045638,65758,46.31585511
FL,under18,1992,3120439,65758,47.45337449
FL,under18,1993,3214066,65758,48.87718605
FL,under18,1994,3299887,65758,50.18228961
FL,under18,1995,3366468,65758,51.19480519
FL,under18,1996,3431695,65758,52.18673013
FL,under18,1997,3502269,65758,53.25996837
FL,under18,1998,3557561,65758,54.10080903
FL,under18,1999,3611711,65758,54.92428298
FL,under18,2000,3654880,65758,55.58076584
FL,under18,2001,3714439,65758,56.48649594
FL,under18,2002,3774624,65758,57.4017458
FL,under18,2003,3820876,65758,58.10511269
FL,under18,2004,3890734,65758,59.16746251
FL,under18,2005,3968178,65758,60.34517473
FL,under18,2006,4022912,65758,61.17752973
FL,under18,2007,4031098,65758,61.30201648
FL,under18,2008,4018372,65758,61.1084887
FL,under18,2009,3997283,65758,60.78778248
FL,under18,2010,3999532,65758,60.82198364
FL,under18,2011,4002550,65758,60.86787919
FL,under18,2012,4012421,65758,61.01799021
FL,under18,2013,4026674,65758,61.2347395
GA,total,1990,6512602,59441,109.5641392
GA,total,1991,6653005,59441,111.9261957
GA,total,1992,6817203,59441,114.6885651
GA,total,1993,6978240,59441,117.3977558
GA,total,1994,7157165,59441,120.4078834
GA,total,1995,7328413,59441,123.2888579
GA,total,1996,7501069,59441,126.1935196
GA,total,1997,7685099,59441,129.2895308
GA,total,1998,7863536,59441,132.2914487
GA,total,1999,8045965,59441,135.3605256
GA,total,2000,8227303,59441,138.4112481
GA,total,2001,8377038,59441,140.9303006
GA,total,2002,8508256,59441,143.1378342
GA,total,2003,8622793,59441,145.0647365
GA,total,2004,8769252,59441,147.5286755
GA,total,2005,8925922,59441,150.1643983
GA,total,2006,9155813,59441,154.0319476
GA,total,2007,9349988,59441,157.2986323
GA,total,2008,9504843,59441,159.9038206
GA,total,2009,9620846,59441,161.855386
GA,total,2010,9713248,59441,163.4099023
GA,total,2011,9810181,59441,165.0406453
GA,total,2012,9915646,59441,166.8149257
GA,total,2013,9992167,59441,168.1022695
GA,under18,1990,1747363,59441,29.39659494
GA,under18,1991,1773675,59441,29.83925237
GA,under18,1992,1817781,59441,30.58126546
GA,under18,1993,1865021,59441,31.3760031
GA,under18,1994,1906539,59441,32.07447721
GA,under18,1995,1949818,59441,32.80257735
GA,under18,1996,1993171,59441,33.53192241
GA,under18,1997,2034163,59441,34.22154742
GA,under18,1998,2078998,59441,34.97582477
GA,under18,1999,2130698,59441,35.84559479
GA,under18,2000,2176576,59441,36.61741895
GA,under18,2001,2215390,59441,37.27040258
GA,under18,2002,2249784,59441,37.84902677
GA,under18,2003,2278710,59441,38.33566057
GA,under18,2004,2308855,59441,38.84280211
GA,under18,2005,2353604,59441,39.59563264
GA,under18,2006,2406014,59441,40.47734729
GA,under18,2007,2456249,59441,41.32247102
GA,under18,2008,2479097,59441,41.70685217
GA,under18,2009,2485781,59441,41.81929981
GA,under18,2010,2490884,59441,41.90514964
GA,under18,2011,2488898,59441,41.87173836
GA,under18,2012,2487831,59441,41.85378779
GA,under18,2013,2489709,59441,41.88538214
HI,total,1990,1113491,10932,101.8561105
HI,total,1991,1136754,10932,103.9840834
HI,total,1992,1158613,10932,105.9836261
HI,total,1993,1172838,10932,107.2848518
HI,total,1994,1187536,10932,108.629345
HI,total,1995,1196854,10932,109.4817051
HI,total,1996,1203755,10932,110.1129711
HI,total,1997,1211640,10932,110.8342481
HI,total,1998,1215233,10932,111.1629162
HI,total,1999,1210300,10932,110.7116722
HI,total,2000,1213519,10932,111.0061288
HI,total,2001,1225948,10932,112.1430662
HI,total,2002,1239613,10932,113.3930662
HI,total,2003,1251154,10932,114.4487742
HI,total,2004,1273569,10932,116.4991767
HI,total,2005,1292729,10932,118.2518295
HI,total,2006,1309731,10932,119.8070801
HI,total,2007,1315675,10932,120.350805
HI,total,2008,1332213,10932,121.8636114
HI,total,2009,1346717,10932,123.1903586
HI,total,2010,1363731,10932,124.7467069
HI,total,2011,1376897,10932,125.9510611
HI,total,2012,1390090,10932,127.1578851
HI,total,2013,1404054,10932,128.435236
HI,under18,1990,279983,10932,25.61132455
HI,under18,1991,287871,10932,26.33287596
HI,under18,1992,295124,10932,26.99634102
HI,under18,1993,301473,10932,27.57711306
HI,under18,1994,307517,10932,28.12998536
HI,under18,1995,310325,10932,28.38684596
HI,under18,1996,311213,10932,28.46807538
HI,under18,1997,309465,10932,28.30817783
HI,under18,1998,304576,10932,27.86095865
HI,under18,1999,299680,10932,27.41309916
HI,under18,2000,295352,10932,27.01719722
HI,under18,2001,294133,10932,26.90568972
HI,under18,2002,293600,10932,26.85693377
HI,under18,2003,294519,10932,26.9409989
HI,under18,2004,298103,10932,27.26884376
HI,under18,2005,298497,10932,27.30488474
HI,under18,2006,299313,10932,27.37952799
HI,under18,2007,300207,10932,27.46130626
HI,under18,2008,301094,10932,27.5424442
HI,under18,2009,302796,10932,27.69813392
HI,under18,2010,303812,10932,27.79107208
HI,under18,2011,305396,10932,27.9359678
HI,under18,2012,305981,10932,27.98948042
HI,under18,2013,307266,10932,28.10702525
IA,total,1990,2781018,56276,49.41747814
IA,total,1991,2797613,56276,49.71236406
IA,total,1992,2818401,56276,50.08175777
IA,total,1993,2836972,56276,50.41175634
IA,total,1994,2850746,56276,50.65651432
IA,total,1995,2867373,56276,50.95196887
IA,total,1996,2880001,56276,51.17636293
IA,total,1997,2891119,56276,51.37392494
IA,total,1998,2902872,56276,51.58277063
IA,total,1999,2917634,56276,51.84508494
IA,total,2000,2929067,56276,52.04824437
IA,total,2001,2931997,56276,52.10030919
IA,total,2002,2934234,56276,52.14005971
IA,total,2003,2941999,56276,52.27804037
IA,total,2004,2953635,56276,52.48480702
IA,total,2005,2964454,56276,52.67705594
IA,total,2006,2982644,56276,53.00028431
IA,total,2007,2999212,56276,53.29469045
IA,total,2008,3016734,56276,53.60604876
IA,total,2009,3032870,56276,53.89277845
IA,total,2010,3050314,56276,54.20275073
IA,total,2011,3064102,56276,54.44775748
IA,total,2012,3075039,56276,54.64210321
IA,total,2013,3090416,56276,54.9153458
IA,under18,1990,719366,56276,12.78282039
IA,under18,1991,724446,56276,12.87308977
IA,under18,1992,724798,56276,12.87934466
IA,under18,1993,727751,56276,12.93181818
IA,under18,1994,728397,56276,12.94329732
IA,under18,1995,726961,56276,12.91778023
IA,under18,1996,729177,56276,12.95715758
IA,under18,1997,729806,56276,12.96833464
IA,under18,1998,729943,56276,12.97076907
IA,under18,1999,732671,56276,13.01924444
IA,under18,2000,733337,56276,13.03107897
IA,under18,2001,728601,56276,12.94692231
